timestamp,speed_kmph,acceleration_mps2,gyroscope_pitch,gyroscope_roll,gyroscope_yaw
2024-11-16 23:13:12,56.91,1.23,1.8,6.39,2.66
2024-11-16 23:13:13,59.07,2.16,3.08,5.92,9.75
2024-11-16 23:13:14,57.86,-1.21,-2.2,8.58,-3.46
2024-11-16 23:13:15,55.95,-1.91,-1.48,-6.41,12.39
2024-11-16 23:13:16,57.15,1.2,0.32,-1.83,-4.29
2024-11-16 23:13:17,57.97,0.82,0.29,-0.08,6.42
2024-11-16 23:13:18,58.3,0.33,0.89,10.01,5.53
2024-11-16 23:13:19,60.0,1.7,1.88,0.38,-4.29
2024-11-16 23:13:20,60.0,0.0,-0.29,-6.42,11.26
2024-11-16 23:13:21,59.0,-1.0,-0.52,-0.25,-6.83
2024-11-16 23:13:22,58.27,-0.73,-1.24,1.4,8.06
2024-11-16 23:13:23,57.51,-0.76,-0.3,1.5,4.65
2024-11-16 23:13:24,59.23,1.72,1.39,5.12,7.29
2024-11-16 23:13:25,57.54,-1.69,-2.17,2.25,-1.77
2024-11-16 23:13:26,60.0,2.46,2.63,5.77,11.21
2024-11-16 23:13:27,57.23,-2.77,-1.92,-4.13,-12.62
2024-11-16 23:13:28,60.0,2.77,2.07,1.79,11.07
2024-11-16 23:13:29,57.96,-2.04,-2.94,8.18,-13.61
2024-11-16 23:13:30,59.99,2.03,2.77,2.3,-2.37
2024-11-16 23:13:31,57.43,-2.56,-1.8,1.4,-4.93
2024-11-16 23:13:32,56.21,-1.22,-0.92,5.98,-6.01
2024-11-16 23:13:33,58.12,1.91,0.97,-9.0,-4.68
2024-11-16 23:13:34,59.94,1.82,0.73,0.97,-8.29
2024-11-16 23:13:35,57.77,-2.17,-1.98,4.63,-14.88
2024-11-16 23:13:36,56.38,-1.39,-1.1,-9.47,0.08
2024-11-16 23:13:37,54.82,-1.56,-2.13,1.23,-3.97
2024-11-16 23:13:38,54.89,0.07,0.49,-6.6,4.29
2024-11-16 23:13:39,55.25,0.36,0.47,-7.98,2.89
2024-11-16 23:13:40,58.14,2.89,1.91,-8.45,10.06
2024-11-16 23:13:41,56.46,-1.68,-2.42,1.56,-7.58
2024-11-16 23:13:42,58.56,2.1,2.06,-8.72,9.86
2024-11-16 23:13:43,56.77,-1.79,-1.86,2.87,4.79
2024-11-16 23:13:44,56.77,-0.0,0.63,4.98,9.32
2024-11-16 23:13:45,54.31,-2.46,-3.37,-4.78,4.22
2024-11-16 23:13:46,52.88,-1.43,-1.89,-8.65,15.08
2024-11-16 23:13:47,55.08,2.2,1.81,-8.85,10.96
2024-11-16 23:13:48,54.49,-0.59,0.07,8.98,0.01
2024-11-16 23:13:49,54.86,0.37,1.22,10.38,-4.93
2024-11-16 23:13:50,54.64,-0.22,-0.06,1.17,5.16
2024-11-16 23:13:51,55.85,1.21,0.4,-2.37,9.94
2024-11-16 23:13:52,55.07,-0.78,-1.33,3.29,-7.88
2024-11-16 23:13:53,52.18,-2.89,-3.24,-0.03,5.92
2024-11-16 23:13:54,51.46,-0.72,-0.96,10.23,-4.35
2024-11-16 23:13:55,51.85,0.39,-0.61,0.29,6.09
2024-11-16 23:13:56,51.46,-0.39,-0.99,0.81,14.67
2024-11-16 23:13:57,49.3,-2.16,-1.64,4.48,-6.27
2024-11-16 23:13:58,50.86,1.56,1.12,6.1,9.75
2024-11-16 23:13:59,49.93,-0.93,-1.66,8.97,-3.85
2024-11-16 23:14:00,49.31,-0.62,0.14,-8.62,14.33
2024-11-16 23:14:01,46.5,-2.81,-3.97,8.42,5.2
2024-11-16 23:14:02,48.76,2.26,2.2,3.89,3.19
2024-11-16 23:14:03,50.05,1.29,0.36,-5.2,5.12
2024-11-16 23:14:04,48.65,-1.4,-1.32,5.44,0.83
2024-11-16 23:14:05,50.61,1.96,2.49,-4.55,8.51
2024-11-16 23:14:06,52.07,1.46,2.38,-4.28,13.85
2024-11-16 23:14:07,51.64,-0.43,0.49,-9.53,13.39
2024-11-16 23:14:08,52.33,0.69,-0.03,4.54,3.4
2024-11-16 23:14:09,50.99,-1.34,-1.45,0.8,-10.72
2024-11-16 23:14:10,48.48,-2.51,-2.21,1.81,-11.49
2024-11-16 23:14:11,51.22,2.74,2.85,-1.78,3.2
2024-11-16 23:14:12,49.84,-1.38,-1.29,-5.52,11.58
2024-11-16 23:14:13,48.42,-1.42,-1.34,-3.57,10.73
2024-11-16 23:14:14,47.88,-0.54,0.37,3.29,-11.14
2024-11-16 23:14:15,45.8,-2.08,-1.09,4.79,0.71
2024-11-16 23:14:16,44.18,-1.62,-2.42,-8.9,-6.67
2024-11-16 23:14:17,44.05,-0.13,-0.09,0.82,13.21
2024-11-16 23:14:18,44.6,0.55,-0.1,-7.31,-0.68
2024-11-16 23:14:19,42.59,-2.01,-2.61,3.62,0.11
2024-11-16 23:14:20,40.37,-2.22,-2.12,-3.06,12.16
2024-11-16 23:14:21,40.98,0.61,1.47,-9.56,-1.31
2024-11-16 23:14:22,39.8,-1.18,-0.84,-2.4,2.86
2024-11-16 23:14:23,39.69,-0.11,0.23,6.4,13.75
2024-11-16 23:14:24,37.42,-2.27,-2.1,3.07,0.05
2024-11-16 23:14:25,39.69,2.27,3.38,8.45,-1.31
2024-11-16 23:14:26,42.29,2.6,1.46,-6.53,-4.43
2024-11-16 23:14:27,41.88,-0.41,-0.59,-6.9,-9.43
2024-11-16 23:14:28,42.42,0.54,0.48,-3.34,12.82
2024-11-16 23:14:29,40.04,-2.38,-2.71,7.91,13.22
2024-11-16 23:14:30,37.15,-2.89,-2.36,4.05,9.49
2024-11-16 23:14:31,35.94,-1.21,-0.53,3.7,12.59
2024-11-16 23:14:32,33.31,-2.63,-2.25,-1.26,-0.41
2024-11-16 23:14:33,31.61,-1.7,-2.54,-8.61,1.17
2024-11-16 23:14:34,32.55,0.94,0.01,-2.23,-6.54
2024-11-16 23:14:35,32.44,-0.11,-0.07,-8.23,1.15
2024-11-16 23:14:36,31.97,-0.47,-0.87,-6.03,1.64
2024-11-16 23:14:37,29.47,-2.5,-3.11,4.83,1.43
2024-11-16 23:14:38,31.49,2.02,1.04,-8.35,5.59
2024-11-16 23:14:39,32.58,1.09,0.79,2.89,-2.51
2024-11-16 23:14:40,29.85,-2.73,-1.99,6.81,-0.54
2024-11-16 23:14:41,31.41,1.56,1.3,-2.0,14.02
2024-11-16 23:14:42,30.44,-0.97,-0.41,2.72,6.19
2024-11-16 23:14:43,27.62,-2.82,-3.47,0.21,-7.9
2024-11-16 23:14:44,29.37,1.75,1.61,-8.23,11.9
2024-11-16 23:14:45,31.71,2.34,2.66,1.09,-0.26
2024-11-16 23:14:46,34.12,2.41,1.51,8.48,-14.95
2024-11-16 23:14:47,33.24,-0.88,-0.6,-1.42,-9.24
2024-11-16 23:14:48,35.58,2.34,1.58,-8.5,-9.19
2024-11-16 23:14:49,38.25,2.67,2.42,1.88,5.51
2024-11-16 23:14:50,36.54,-1.71,-1.53,2.35,-11.58
2024-11-16 23:14:51,36.96,0.42,-0.37,-1.76,-10.63
2024-11-16 23:14:52,39.93,2.97,3.69,3.29,7.36
2024-11-16 23:14:53,40.74,0.81,1.13,-6.8,-0.76
2024-11-16 23:14:54,40.53,-0.21,-0.71,5.54,12.48
2024-11-16 23:14:55,39.22,-1.31,-1.82,7.37,5.02
2024-11-16 23:14:56,41.4,2.18,2.81,6.77,0.28
2024-11-16 23:14:57,41.98,0.58,0.54,-2.93,-14.46
2024-11-16 23:14:58,42.01,0.03,0.39,-2.11,11.23
2024-11-16 23:14:59,44.31,2.3,1.87,-7.98,4.74
2024-11-16 23:15:00,44.45,0.14,-0.24,0.55,5.39
2024-11-16 23:15:01,42.37,-2.08,-1.66,-8.28,-0.9
2024-11-16 23:15:02,40.2,-2.17,-2.49,-4.36,4.45
2024-11-16 23:15:03,39.68,-0.52,0.41,-4.84,6.94
2024-11-16 23:15:04,37.27,-2.41,-2.76,-6.93,1.54
2024-11-16 23:15:05,37.82,0.55,1.0,-7.55,11.04
2024-11-16 23:15:06,38.69,0.87,0.37,-3.34,-13.65
2024-11-16 23:15:07,41.27,2.58,2.14,-7.09,-12.48
2024-11-16 23:15:08,44.07,2.8,3.37,10.33,5.26
2024-11-16 23:15:09,42.83,-1.24,-2.0,-8.26,-2.35
2024-11-16 23:15:10,42.61,-0.22,-0.94,-0.32,12.53
2024-11-16 23:15:11,44.74,2.13,2.62,-4.67,2.0
2024-11-16 23:15:12,44.31,-0.43,-1.1,-4.26,-4.93
2024-11-16 23:15:13,44.31,0.0,-0.15,2.12,0.4
2024-11-16 23:15:14,46.43,2.12,2.14,-4.98,-0.8
2024-11-16 23:15:15,47.35,0.92,1.32,-5.93,4.31
2024-11-16 23:15:16,50.06,2.71,3.21,-4.78,-15.11
2024-11-16 23:15:17,50.44,0.38,1.34,5.3,-6.45
2024-11-16 23:15:18,48.66,-1.78,-1.17,-4.54,-0.04
2024-11-16 23:15:19,46.61,-2.05,-1.82,-3.05,-6.28
2024-11-16 23:15:20,45.71,-0.9,-0.47,-8.88,-13.57
2024-11-16 23:15:21,47.38,1.67,2.49,-9.55,2.9
2024-11-16 23:15:22,45.03,-2.35,-2.72,-3.42,2.7
2024-11-16 23:15:23,46.05,1.02,0.53,-3.89,-2.27
2024-11-16 23:15:24,46.77,0.72,1.13,-3.22,8.69
2024-11-16 23:15:25,48.23,1.46,0.7,4.22,-13.2
2024-11-16 23:15:26,50.4,2.17,2.29,-5.95,3.03
2024-11-16 23:15:27,47.61,-2.79,-3.04,-4.58,14.14
2024-11-16 23:15:28,49.91,2.3,1.44,6.98,4.82
2024-11-16 23:15:29,48.15,-1.76,-2.45,-9.39,-4.49
2024-11-16 23:15:30,49.83,1.68,2.24,-5.97,-4.48
2024-11-16 23:15:31,47.79,-2.04,-2.11,1.22,3.5
2024-11-16 23:15:32,45.27,-2.52,-3.2,-4.32,3.57
2024-11-16 23:15:33,43.37,-1.9,-2.19,0.41,8.07
2024-11-16 23:15:34,45.44,2.07,1.87,6.95,6.4
2024-11-16 23:15:35,47.47,2.03,2.82,-6.43,1.08
2024-11-16 23:15:36,46.44,-1.03,-0.37,-5.08,-2.45
2024-11-16 23:15:37,45.02,-1.42,-2.15,3.95,-10.75
2024-11-16 23:15:38,43.57,-1.45,-1.9,-7.78,-7.48
2024-11-16 23:15:39,44.77,1.2,1.1,-8.82,6.14
2024-11-16 23:15:40,42.56,-2.21,-2.53,5.78,0.59
2024-11-16 23:15:41,44.14,1.58,0.77,-3.63,-7.11
2024-11-16 23:15:42,41.77,-2.37,-3.26,-2.5,-6.42
2024-11-16 23:15:43,43.02,1.25,1.96,6.84,9.55
2024-11-16 23:15:44,40.38,-2.64,-1.96,-0.69,-1.74
2024-11-16 23:15:45,42.86,2.48,1.57,0.7,-11.76
2024-11-16 23:15:46,43.91,1.05,0.47,-3.79,-12.34
2024-11-16 23:15:47,45.95,2.04,1.35,-4.42,12.97
2024-11-16 23:15:48,44.52,-1.43,-1.67,-3.41,-6.61
2024-11-16 23:15:49,45.38,0.86,0.24,-4.95,-11.55
2024-11-16 23:15:50,47.28,1.9,2.77,4.97,11.35
2024-11-16 23:15:51,49.3,2.02,2.68,-4.17,-5.95
2024-11-16 23:15:52,48.01,-1.29,-2.26,1.39,-3.33
2024-11-16 23:15:53,49.56,1.55,1.22,-6.48,-11.94
2024-11-16 23:15:54,49.28,-0.28,-1.07,-4.74,7.05
2024-11-16 23:15:55,51.67,2.39,2.52,-2.83,11.13
2024-11-16 23:15:56,50.35,-1.32,-1.95,-7.82,-2.06
2024-11-16 23:15:57,48.73,-1.62,-1.38,3.44,6.29
2024-11-16 23:15:58,47.28,-1.45,-1.13,7.04,5.62
2024-11-16 23:15:59,50.21,2.93,2.36,-5.68,2.72
2024-11-16 23:16:00,50.29,0.08,-0.92,2.12,2.94
2024-11-16 23:16:01,47.6,-2.69,-2.98,3.31,4.31
2024-11-16 23:16:02,45.26,-2.34,-2.02,8.28,-0.1
2024-11-16 23:16:03,47.75,2.49,1.83,1.25,3.65
2024-11-16 23:16:04,50.39,2.64,3.53,-1.33,3.78
2024-11-16 23:16:05,47.39,-3.0,-2.78,7.86,-1.48
2024-11-16 23:16:06,49.71,2.32,3.35,-3.49,-9.2
2024-11-16 23:16:07,49.69,-0.02,0.38,9.81,-0.07
2024-11-16 23:16:08,50.21,0.52,0.73,-8.35,-12.01
2024-11-16 23:16:09,51.76,1.55,2.39,-9.05,-10.72
2024-11-16 23:16:10,49.73,-2.03,-2.38,0.35,-2.51
2024-11-16 23:16:11,48.12,-1.61,-0.93,-9.57,-8.55
2024-11-16 23:16:12,46.79,-1.33,-0.71,9.66,8.83
2024-11-16 23:16:13,46.66,-0.13,-0.44,2.54,-13.29
2024-11-16 23:16:14,45.2,-1.46,-0.44,5.66,12.22
2024-11-16 23:16:15,42.56,-2.64,-3.48,7.9,-12.36
2024-11-16 23:16:16,43.22,0.66,0.95,-9.62,-10.75
2024-11-16 23:16:17,45.79,2.57,3.03,0.27,3.05
2024-11-16 23:16:18,48.43,2.64,2.07,1.56,-6.93
2024-11-16 23:16:19,46.86,-1.57,-2.54,8.7,4.72
2024-11-16 23:16:20,44.4,-2.46,-2.49,-1.33,0.59
2024-11-16 23:16:21,47.25,2.85,2.62,1.37,6.97
2024-11-16 23:16:22,49.58,2.33,2.04,8.16,15.05
2024-11-16 23:16:23,49.04,-0.54,-0.24,-1.59,-13.58
2024-11-16 23:16:24,46.3,-2.74,-3.98,-7.71,-6.36
2024-11-16 23:16:25,46.13,-0.17,0.32,-1.92,-6.3
2024-11-16 23:16:26,48.13,2.0,1.32,-5.0,10.29
2024-11-16 23:16:27,46.66,-1.47,-1.46,4.14,-1.96
2024-11-16 23:16:28,46.5,-0.16,0.37,4.92,15.42
2024-11-16 23:16:29,47.32,0.82,0.34,3.76,13.18
2024-11-16 23:16:30,44.52,-2.8,-3.42,3.89,8.68
2024-11-16 23:16:31,46.77,2.25,2.98,1.66,-8.8
2024-11-16 23:16:32,46.97,0.2,0.56,-2.85,-9.57
2024-11-16 23:16:33,49.4,2.43,2.54,-7.3,-5.28
2024-11-16 23:16:34,46.87,-2.53,-2.78,-1.46,-12.25
2024-11-16 23:16:35,44.2,-2.67,-3.41,0.54,-4.03
2024-11-16 23:16:36,42.12,-2.08,-1.77,-3.14,-7.72
2024-11-16 23:16:37,43.94,1.82,1.13,6.3,-6.38
2024-11-16 23:16:38,45.57,1.63,1.23,-7.81,-8.38
2024-11-16 23:16:39,42.63,-2.94,-3.77,-1.8,13.7
2024-11-16 23:16:40,41.7,-0.93,-1.91,-8.81,13.21
2024-11-16 23:16:41,41.58,-0.12,0.61,0.89,2.89
2024-11-16 23:16:42,39.68,-1.9,-1.3,8.71,2.1
2024-11-16 23:16:43,37.03,-2.65,-3.62,-0.45,12.51
2024-11-16 23:16:44,35.97,-1.06,-0.86,2.09,9.72
2024-11-16 23:16:45,38.34,2.37,2.32,2.6,6.14
2024-11-16 23:16:46,35.69,-2.65,-2.99,9.2,-6.0
2024-11-16 23:16:47,34.41,-1.28,-0.5,2.04,12.47
2024-11-16 23:16:48,34.43,0.02,0.67,3.28,-8.59
2024-11-16 23:16:49,36.71,2.28,2.73,4.93,8.73
2024-11-16 23:16:50,36.61,-0.1,0.87,-3.44,-1.88
2024-11-16 23:16:51,38.79,2.18,2.52,-5.98,12.42
2024-11-16 23:16:52,36.45,-2.34,-2.82,0.68,-9.85
2024-11-16 23:16:53,38.01,1.56,1.7,5.63,-12.52
2024-11-16 23:16:54,36.92,-1.09,-0.78,-7.63,2.34
2024-11-16 23:16:55,39.44,2.52,3.23,0.83,-14.6
2024-11-16 23:16:56,40.95,1.51,1.14,6.56,-1.34
2024-11-16 23:16:57,40.74,-0.21,-0.67,-8.9,-13.9
2024-11-16 23:16:58,43.27,2.53,1.77,6.23,-8.03
2024-11-16 23:16:59,45.57,2.3,2.13,-5.44,12.36
2024-11-16 23:17:00,46.89,1.32,1.39,-0.22,-4.74
2024-11-16 23:17:01,44.05,-2.84,-2.03,-4.05,0.68
2024-11-16 23:17:02,42.59,-1.46,-0.84,6.37,-1.77
2024-11-16 23:17:03,44.03,1.44,2.2,5.74,-9.06
2024-11-16 23:17:04,43.64,-0.39,-0.21,9.68,-6.34
2024-11-16 23:17:05,43.8,0.16,-0.57,1.89,-11.32
2024-11-16 23:17:06,42.84,-0.96,-0.75,10.28,1.62
2024-11-16 23:17:07,42.12,-0.72,-1.24,9.32,10.65
2024-11-16 23:17:08,44.72,2.6,2.65,0.79,11.12
2024-11-16 23:17:09,43.83,-0.89,0.03,-3.71,1.63
2024-11-16 23:17:10,43.49,-0.34,-0.41,-1.66,1.85
2024-11-16 23:17:11,42.63,-0.86,-0.51,6.93,12.45
2024-11-16 23:17:12,44.76,2.13,2.8,2.28,13.25
2024-11-16 23:17:13,45.69,0.93,0.52,6.49,-7.71
2024-11-16 23:17:14,43.12,-2.57,-2.9,2.69,0.02
2024-11-16 23:17:15,44.07,0.95,0.4,1.92,9.64
2024-11-16 23:17:16,46.52,2.45,2.93,-2.12,11.48
2024-11-16 23:17:17,43.63,-2.89,-2.41,2.8,12.53
2024-11-16 23:17:18,45.28,1.65,0.79,-5.2,13.53
2024-11-16 23:17:19,44.2,-1.08,-1.96,2.89,7.8
2024-11-16 23:17:20,41.77,-2.43,-2.06,0.19,-5.45
2024-11-16 23:17:21,41.65,-0.12,-0.38,-3.46,1.45
2024-11-16 23:17:22,40.88,-0.77,-0.57,8.67,3.06
2024-11-16 23:17:23,43.32,2.44,2.76,-2.01,-14.49
2024-11-16 23:17:24,45.13,1.81,0.99,-2.76,1.48
2024-11-16 23:17:25,46.96,1.83,1.4,-9.1,0.54
2024-11-16 23:17:26,45.14,-1.82,-2.25,-6.86,3.38
2024-11-16 23:17:27,43.74,-1.4,-1.04,0.6,-12.37
2024-11-16 23:17:28,44.0,0.26,0.97,1.29,-4.82
2024-11-16 23:17:29,41.2,-2.8,-2.34,-7.06,13.27
2024-11-16 23:17:30,42.68,1.48,0.72,5.05,-7.63
2024-11-16 23:17:31,45.45,2.77,3.3,7.88,-10.64
2024-11-16 23:17:32,46.43,0.98,1.12,-4.23,2.15
2024-11-16 23:17:33,46.55,0.12,-0.12,-7.46,2.53
2024-11-16 23:17:34,45.85,-0.7,-0.69,-5.49,-6.64
2024-11-16 23:17:35,47.36,1.51,2.03,8.41,-10.01
2024-11-16 23:17:36,46.79,-0.57,-0.66,8.17,-2.11
2024-11-16 23:17:37,48.93,2.14,2.3,5.4,12.88
2024-11-16 23:17:38,49.67,0.74,1.48,8.52,-0.24
2024-11-16 23:17:39,46.83,-2.84,-2.95,0.53,-7.95
2024-11-16 23:17:40,44.23,-2.6,-3.12,3.27,6.82
2024-11-16 23:17:41,44.9,0.67,0.06,7.44,-11.03
2024-11-16 23:17:42,43.03,-1.87,-1.58,-7.28,-6.34
2024-11-16 23:17:43,43.75,0.72,0.19,1.93,12.93
2024-11-16 23:17:44,46.57,2.82,2.49,-10.48,4.77
2024-11-16 23:17:45,49.43,2.86,2.72,5.42,-8.69
2024-11-16 23:17:46,46.47,-2.96,-3.18,3.93,14.0
2024-11-16 23:17:47,49.37,2.9,3.05,2.32,10.01
2024-11-16 23:17:48,52.18,2.81,3.45,8.71,-2.84
2024-11-16 23:17:49,53.9,1.72,2.43,5.44,-6.33
2024-11-16 23:17:50,55.45,1.55,1.72,1.92,-14.31
2024-11-16 23:17:51,57.24,1.79,2.65,-4.99,9.3
2024-11-16 23:17:52,57.04,-0.2,-1.08,-7.6,-8.08
2024-11-16 23:17:53,56.36,-0.68,-0.01,7.66,4.8
2024-11-16 23:17:54,57.39,1.03,1.2,-3.43,14.1
2024-11-16 23:17:55,54.73,-2.66,-3.09,0.52,8.8
2024-11-16 23:17:56,55.35,0.62,1.23,-0.59,-9.99
2024-11-16 23:17:57,57.41,2.06,1.78,7.62,-7.52
2024-11-16 23:17:58,59.53,2.12,1.69,9.91,15.46
2024-11-16 23:17:59,56.8,-2.73,-3.27,0.58,-13.3
2024-11-16 23:18:00,59.75,2.95,3.07,-6.07,-6.03
2024-11-16 23:18:01,58.02,-1.73,-2.27,-4.75,7.39
2024-11-16 23:18:02,60.0,1.98,1.96,2.12,2.15
2024-11-16 23:18:03,58.51,-1.49,-1.3,-3.37,-2.46
2024-11-16 23:18:04,59.1,0.59,1.32,-3.42,-6.86
2024-11-16 23:18:05,60.0,0.9,1.72,-7.95,5.13
2024-11-16 23:18:06,60.0,0.0,0.19,-0.9,14.4
2024-11-16 23:18:07,58.42,-1.58,-1.3,3.59,-8.11
2024-11-16 23:18:08,59.56,1.14,1.61,9.02,12.61
2024-11-16 23:18:09,60.0,0.44,0.96,0.16,4.87
2024-11-16 23:18:10,60.0,0.0,0.18,-0.85,7.96
2024-11-16 23:18:11,60.0,0.0,0.69,8.22,-1.86
2024-11-16 23:18:12,57.06,-2.94,-3.86,-1.86,5.48
2024-11-16 23:18:13,55.64,-1.42,-1.5,5.06,2.9
2024-11-16 23:18:14,55.28,-0.36,-0.41,-9.87,10.85
2024-11-16 23:18:15,57.46,2.18,3.34,-1.54,1.26
2024-11-16 23:18:16,56.22,-1.24,-1.58,7.23,12.63
2024-11-16 23:18:17,55.0,-1.22,-0.31,8.05,2.37
2024-11-16 23:18:18,54.3,-0.7,-0.54,8.88,-5.06
2024-11-16 23:18:19,54.27,-0.03,-0.25,-7.83,6.12
2024-11-16 23:18:20,53.79,-0.48,-0.14,0.04,-1.21
2024-11-16 23:18:21,50.99,-2.8,-3.76,-0.16,-8.21
2024-11-16 23:18:22,50.5,-0.49,0.37,-1.06,2.91
2024-11-16 23:18:23,49.82,-0.68,-0.04,-9.64,5.26
2024-11-16 23:18:24,49.49,-0.33,-0.17,2.6,-2.37
2024-11-16 23:18:25,48.22,-1.27,-0.97,-9.79,6.39
2024-11-16 23:18:26,46.53,-1.69,-1.24,-9.11,8.94
2024-11-16 23:18:27,46.76,0.23,-0.09,1.54,0.78
2024-11-16 23:18:28,45.5,-1.26,-2.0,-7.48,8.3
2024-11-16 23:18:29,45.35,-0.15,0.31,4.88,0.24
2024-11-16 23:18:30,48.02,2.67,1.92,3.91,-10.57
2024-11-16 23:18:31,50.33,2.31,2.23,-3.13,-12.14
2024-11-16 23:18:32,50.64,0.31,-0.64,-1.83,-14.55
2024-11-16 23:18:33,50.88,0.24,0.92,9.08,-12.21
2024-11-16 23:18:34,53.53,2.65,2.35,-5.01,-1.01
2024-11-16 23:18:35,52.6,-0.93,-1.59,6.25,-14.26
2024-11-16 23:18:36,53.84,1.24,1.77,2.06,1.05
2024-11-16 23:18:37,51.78,-2.06,-1.61,-8.55,0.6
2024-11-16 23:18:38,52.44,0.66,0.7,0.67,-5.54
2024-11-16 23:18:39,55.24,2.8,2.3,7.7,5.19
2024-11-16 23:18:40,52.4,-2.84,-4.07,-6.49,-8.66
2024-11-16 23:18:41,51.83,-0.57,-0.94,-3.65,5.33
2024-11-16 23:18:42,51.56,-0.27,-0.28,-0.08,8.71
2024-11-16 23:18:43,52.41,0.85,1.29,9.59,12.11
2024-11-16 23:18:44,54.83,2.42,3.07,9.59,-10.49
2024-11-16 23:18:45,56.75,1.92,2.58,4.59,10.6
2024-11-16 23:18:46,57.83,1.08,1.59,2.18,-3.14
2024-11-16 23:18:47,59.02,1.19,0.8,-5.93,-7.45
2024-11-16 23:18:48,59.43,0.41,1.18,-4.6,4.63
2024-11-16 23:18:49,60.0,0.57,1.2,1.24,5.62
2024-11-16 23:18:50,57.57,-2.43,-1.96,-2.64,2.4
2024-11-16 23:18:51,54.92,-2.65,-1.96,-5.0,8.7
2024-11-16 23:18:52,54.05,-0.87,-1.02,-5.95,3.91
2024-11-16 23:18:53,51.75,-2.3,-3.38,3.41,-12.93
2024-11-16 23:18:54,51.4,-0.35,-1.28,-5.95,-15.06
2024-11-16 23:18:55,53.51,2.11,2.57,-5.43,14.19
2024-11-16 23:18:56,55.03,1.52,1.08,-8.26,13.93
2024-11-16 23:18:57,54.14,-0.89,-0.34,-4.38,-9.74
2024-11-16 23:18:58,54.66,0.52,-0.37,-1.38,4.35
2024-11-16 23:18:59,52.42,-2.24,-1.6,5.87,2.36
2024-11-16 23:19:00,53.06,0.64,1.46,-6.91,-11.7
2024-11-16 23:19:01,54.66,1.6,1.12,4.66,-9.09
2024-11-16 23:19:02,52.02,-2.64,-2.76,-2.04,5.79
2024-11-16 23:19:03,50.64,-1.38,-0.9,4.27,7.46
2024-11-16 23:19:04,51.07,0.43,1.1,-0.24,-11.13
2024-11-16 23:19:05,49.39,-1.68,-0.68,3.8,10.39
2024-11-16 23:19:06,50.07,0.68,1.18,-2.08,-10.43
2024-11-16 23:19:07,52.39,2.32,1.98,-1.45,2.35
2024-11-16 23:19:08,54.93,2.54,1.65,-3.2,-10.76
2024-11-16 23:19:09,53.39,-1.54,-2.08,-9.58,13.18
2024-11-16 23:19:10,53.85,0.46,-0.04,-5.39,12.32
2024-11-16 23:19:11,55.3,1.45,0.97,-7.68,5.03
2024-11-16 23:19:12,56.14,0.84,0.21,-4.49,0.52
2024-11-16 23:19:13,58.38,2.24,3.33,-2.03,2.17
2024-11-16 23:19:14,60.0,1.62,0.69,0.66,-13.06
2024-11-16 23:19:15,60.0,0.0,0.81,4.76,5.19
2024-11-16 23:19:16,60.0,0.0,0.39,4.51,11.61
2024-11-16 23:19:17,60.0,0.0,0.42,9.01,-0.64
2024-11-16 23:19:18,59.05,-0.95,-1.29,3.47,-12.24
2024-11-16 23:19:19,56.08,-2.97,-3.62,-7.52,9.94
2024-11-16 23:19:20,56.19,0.11,-0.23,-1.63,6.97
2024-11-16 23:19:21,55.01,-1.18,-0.6,-0.85,-4.88
2024-11-16 23:19:22,55.11,0.1,0.56,8.79,-1.37
2024-11-16 23:19:23,57.8,2.69,3.38,-3.96,3.9
2024-11-16 23:19:24,59.3,1.5,2.22,1.56,0.41
2024-11-16 23:19:25,57.84,-1.46,-1.99,-2.41,9.77
2024-11-16 23:19:26,54.92,-2.92,-3.86,2.94,2.87
2024-11-16 23:19:27,56.59,1.67,0.96,9.11,-14.54
2024-11-16 23:19:28,58.34,1.75,1.61,-0.41,2.61
2024-11-16 23:19:29,57.35,-0.99,-1.73,-3.79,-0.72
2024-11-16 23:19:30,56.03,-1.32,-0.34,-6.22,-2.98
2024-11-16 23:19:31,56.19,0.16,0.16,-2.02,2.43
2024-11-16 23:19:32,57.31,1.12,1.73,-5.49,-14.01
2024-11-16 23:19:33,56.6,-0.71,-1.36,7.73,8.75
2024-11-16 23:19:34,56.6,0.0,0.03,-7.46,5.76
2024-11-16 23:19:35,54.15,-2.45,-2.98,-0.96,-1.85
2024-11-16 23:19:36,53.87,-0.28,-0.15,9.1,7.5
2024-11-16 23:19:37,53.38,-0.49,-1.36,-8.75,-14.33
2024-11-16 23:19:38,52.98,-0.4,0.58,7.91,-5.21
2024-11-16 23:19:39,50.67,-2.31,-2.11,-5.65,1.56
2024-11-16 23:19:40,50.25,-0.42,-1.22,-7.71,9.19
2024-11-16 23:19:41,48.71,-1.54,-0.77,7.05,3.65
2024-11-16 23:19:42,51.24,2.53,2.82,2.66,-10.4
2024-11-16 23:19:43,53.63,2.39,3.37,0.65,-15.11
2024-11-16 23:19:44,56.22,2.59,2.09,-4.92,1.96
2024-11-16 23:19:45,57.56,1.34,0.21,6.77,-0.21
2024-11-16 23:19:46,55.6,-1.96,-2.35,9.24,4.98
2024-11-16 23:19:47,57.65,2.05,1.17,7.84,11.37
2024-11-16 23:19:48,56.12,-1.53,-0.66,-1.51,6.44
2024-11-16 23:19:49,54.68,-1.44,-1.72,-6.52,-0.38
2024-11-16 23:19:50,54.98,0.3,-0.54,2.75,-0.29
